Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
10.5,0.02363057,141.7154,425.4462,1.5315371870813812,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
13.35,0.065215312,93.4804,1102.5648,0.878292070972399,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5.15,0.0637860281,122.9388,2105.2596,0.9090909090909092,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
13.35,0.014649641,207.3638,5797.7864,0.9351059062055509,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
9.195000000000002,0.116915909,159.4578,4974.1918,0.9942317108569952,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8.77,0.046771477,173.9422,3103.9596,1.0146726414058735,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.15,0.062384659,34.6532,719.064,0.931077939630143,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.5,0.0481669,48.8376,671.1264,0.8703057322971304,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
17.5,0.015591925,184.8266,2766.399,0.940927206319169,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16.7,0.054851438,64.4168,830.9184,0.8751151901196375,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
9.5,0.041851461,31.49,466.06,1.0107163411335585,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
9.5,0.048883854,185.7898,2619.2572,1.003139532508012,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
12.65,0.076354362,192.1846,1146.5076,0.8782920645590816,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.63,0.028320655,172.5422,2241.7486,0.9310779463420441,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
16.0,0.090480206,142.4154,1985.4156,0.9300460779417975,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
8.975,0.009051307,103.099,309.597,0.8621311337844787,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
16.5,0.094246644,98.9068,1749.7224,1.0189269773402603,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
18.0,0.073606829,156.6972,4206.5244,0.9383032661313571,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
10.8,0.0453860806,39.3138,1015.345,0.8333333333333334,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
6.11,0.102901425,128.4968,1435.4648,1.0113668474488133,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
21.25,0.019462623,120.8756,1575.2828,0.9261983960783635,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
13.35,0.037144733,238.7564,1906.8512,0.8999999999999999,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
19.2,0.100055601,112.4886,1223.0746,0.9294568172912528,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.25,0.01871404,223.4772,7116.0704,0.9178236769044356,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
14.15,0.020714523,124.2046,2490.092,0.9492161240870904,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
14.5,0.062239081,154.2998,1691.7978,0.933419528052079,14,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15.1,0.025993423,147.4076,2808.3444,0.9995180389934619,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.065,0.115563679,96.0094,1713.7692,0.9268750395509435,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
12.15,0.028714747,151.9708,3611.2992,0.9260469420478777,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15.1,0.0885665866,63.7194,1362.2268,0.8333333333333333,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
16.1,0.034278413,255.2356,6867.0612,0.8703057456066378,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
12.3,0.069742672,106.2938,1715.1008,0.8782920712230051,14,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5.82,0.080640478,167.779,2886.243,0.8713654042729523,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
19.35,0.033060937,172.4738,1911.5118,0.9215224214058717,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
11.6,0.143897558,240.6222,2868.2664,0.8740008662060431,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
20.5,0.020587886,89.583,1797.66,1.010716349212412,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8.85,0.054171606,183.9292,2918.8672,1.004720900640762,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
9.195,0.051827123,77.4644,1414.1592,0.9370657509892218,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15.35,0.015663185,143.947,3006.087,0.9308306864504035,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
6.36,0.120543611,45.806,1165.15,0.929632602961959,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.65,0.035410748,231.401,2067.309,0.8747287974979776,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.8,0.130931048,89.9172,1516.6924,1.0148264080460436,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
11.15,0.119930029,44.2744,588.5672,0.9515166613683236,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
16.2,0.04855856944444445,190.8162,3271.0754,0.9000000000000001,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
14.6,0.025698134,196.5084,1587.2672,0.8628943947372767,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
16.1,0.063689583,181.9318,5954.2494,0.8796766188683347,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
19.7,0.038729457,127.3362,755.0172,0.9248242144427009,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
14.85,0.018122801299999998,187.7214,188.4214,0.9090909090909091,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
15.85,0.043322254,39.6164,1004.0264,0.9266224543627487,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.1,0.046545786,59.9878,484.7024,1.0141736783888655,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
6.63,0.010961483,58.2588,343.5528,0.8765027499631753,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18.7,0.037622954,110.7886,1334.2632,0.916487911165087,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
18.0,0.008533716,78.5618,402.809,1.0107163679360225,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8.21,0.045016894,87.6198,1133.8574,1.00109588590391,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8.06,0.021372636,231.7326,5313.7498,0.9333075161799689,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
11.0,0.1062679,123.2046,3237.1196,0.9354009489824258,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
13.15,0.036729122,179.7976,2535.3664,0.8760887526456551,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
17.25,0.037006076,164.7526,4111.315,0.9172786764002749,38,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
17.2,0.056713056,223.8088,5592.72,0.9178236918958294,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
10.0,0.089078338,147.1102,2916.204,0.8740008652043945,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
5.465,0.030340533875,129.1626,3672.5528,0.7272727272727273,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.0,0.069088961,56.3614,1547.3192,0.9252652611972232,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.5,0.013658248,256.3304,6199.9296,0.9261847650044878,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.3,0.022936951625,115.7176,1717.764,0.7999999999999999,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
18.6,0.172446822,47.1376,767.0016,0.9387642036054786,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.8,0.0252996374,102.4674,203.7348,0.9090909090909092,25,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
7.22,0.03828933,64.751,126.502,0.9288589793513767,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
19.1,0.092437711,185.2608,1470.0864,0.8762942052478064,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
16.25,0.057629899,123.9046,1120.5414,0.8667048543061441,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
9.395,0.099120588,107.228,2024.032,0.9296326063463568,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
10.895,0.026916794,50.9666,717.7324,0.8704928760170246,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
9.0,0.019412192,166.5474,4379.6324,0.994231719192907,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7.365,0.042552205,225.172,3395.58,0.9221155294423552,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
16.6,0.084176826,118.0124,592.562,1.527815594590683,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
8.5,0.098036903,51.5324,882.8508,0.8760887635672616,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
9.3,0.111673587,65.7826,968.739,1.0031395386123592,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
9.5,0.022058724,196.8452,3523.4136,0.9296326071310785,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
11.8,0.107057186,224.1772,3558.0352,0.874728789362621,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.0,0.07721649277777778,79.7644,1649.8524,0.9,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.655,0.016347536555555556,212.4586,2743.7618,0.9,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
20.25,0.102704495,94.312,2982.784,0.9388452709979295,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10.1,0.054853377,198.6084,2182.4924,0.9260469333222766,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
19.5,0.128405328,156.4314,2326.971,0.9237238342151128,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
19.7,0.024655594,84.3592,743.0328,0.8832427777489592,26,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
20.5,0.112584813,192.0478,1549.9824,0.9229395455702014,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.3,0.050028809,80.096,239.688,1.0107163351289448,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
20.0,0.034369528,43.7086,892.172,0.9334840401567852,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
14.5,0.058542509,168.6448,3408.896,0.920336491354492,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5.73,0.045371855,86.0882,1116.5466,0.8710305791378196,26,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.6,0.041622264,124.0072,4042.7376,0.9499872364155362,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.98,0.041105789,83.4934,1555.9746,1.0140923555436616,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
19.25,0.051030204,82.5908,922.7988,0.888888888888889,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.0,0.161404914,185.8266,1844.266,1.0148264121138884,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12.35,0.072689818,48.7692,788.3072,0.9334195308095292,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
7.39,0.120258245,141.547,2290.352,0.9221155206384561,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
16.85,0.036359891,90.7488,2263.72,0.9215224027149455,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
15.35,0.035292855,124.573,1601.249,1.0031395279609114,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
18.0,0.047377053,171.1422,2931.5174,0.8747287878981658,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
10.8,0.082534287,191.1504,4410.2592,0.874563390310388,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
20.0,0.08165845,35.019,585.904,0.87498476564317,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.785,0.022974812,208.7928,5890.9984,0.8747287856935431,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.3,0.03168138671428571,116.4834,1842.9344,0.8750000000000001,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
7.0,0.150672399,104.728,2450.144,0.9286940137132647,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5.26,0.041764487,161.8868,3275.736,0.8708658809596564,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8.185,0.038789271,115.6808,703.0848,0.8760887688253055,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.785,0.089210159,64.251,1328.271,0.9275067668255436,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
14.0,0.060134441,153.0656,6024.1584,0.8675537159031228,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6.63,0.019153299,57.6588,400.8116,1.5315372239656748,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
19.7,0.067314073,175.137,2822.992,0.8796766112914626,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6.71,0.03565903,218.3166,1959.4494,0.8731325500608422,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
18.85,0.042641788,257.833,5382.993,0.9221155159022143,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
16.6,0.121635591,175.4738,2954.1546,0.9203563604164259,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5.985,0.005638944,184.9924,3146.5708,0.9178236481760799,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
12.35,0.15911489,158.1946,1104.5622,0.9286023006018004,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
20.5,0.144094079,34.819,1061.951,1.0211268285567832,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
10.5,0.052637056,88.583,808.947,0.9310779413076181,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
16.75,0.008204465,99.8674,2342.9502,0.872384845142491,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.15,0.183507295,82.4276,1137.1864,0.9990697492376227,26,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8.88,0.098775709,208.927,7130.718,0.9310779309624603,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.0,0.058346234,44.0744,633.8416,1.0644239955148553,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8.85,0.113123893,122.5388,1609.9044,1.0031395349101433,14,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5.785,0.0561750521,87.1856,1406.1696,0.9090909090909091,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
14.15,0.09557165,171.0106,4106.6544,1.0010958875145992,21,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5.365,0.140123575,172.0764,2748.4224,0.8740008625380025,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8.38,0.046878474,109.857,2306.997,0.998880832974835,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
18.25,0.012264903,162.8894,3397.5774,0.9215223952542119,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
14.15,0.038123176,123.5046,1992.0736,0.9348909791394693,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5.925,0.096000183,43.7086,1293.6494,0.8588781784256032,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15.1,0.094037291,62.3194,495.3552,0.884807828493942,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.85,0.163310805,143.5444,3628.61,1.001545089696972,21,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.76,0.02914662,79.296,1118.544,0.8796766157104319,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
19.6,0.03387323,56.1614,828.921,0.9288589806448152,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
9.3,0.033437991,153.2314,2326.971,0.8747287850849447,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.3,0.110735739,35.2874,988.0472,0.9551838442630969,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
10.5,0.041387618,40.1164,849.5608,0.9294568242482386,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
9.8,0.047260402,102.8016,1922.8304,0.9310779452383856,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
19.5,0.014262413,57.1614,331.5684,0.8740008699678483,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
20.6,0.046208155,178.0344,1605.9096,0.9368264303664936,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
12.85,0.121972274,43.1428,703.0848,0.9261984062005029,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
13.8,0.162462044,55.893,226.372,1.5560143926764212,25,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
12.15,0.021719387,163.1184,3467.4864,0.9328695912867865,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.97,0.057667173,172.1422,517.3266,1.6058617666402346,25,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
11.5,0.017678008,129.2626,1705.1138,0.93151794111806,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.26,0.009887927,150.7366,2418.1856,0.8765027339454967,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
6.365,0.007363189,63.2536,1225.072,0.8858116016710816,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.67,0.184689756,35.4216,450.0808,0.8740008631727028,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
17.85,0.147023834,93.7436,1134.5232,0.9288173732205792,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.02,0.111419588,154.3998,3383.5956,0.9333075220938649,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
18.6,0.015693328,150.7366,906.8196,0.9178236838659609,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6.525,0.090436094,85.0882,2233.0932,0.9237238358273695,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.65,0.019372253,40.6164,308.9312,0.9325258398806202,26,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
18.85,0.090850115,126.6336,1150.5024,0.9221155186357651,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8.395,0.07226985,254.104,3542.056,0.9260469392915524,14,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
13.5,0.072317217,160.792,3675.216,0.8584743208120674,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
19.2,0.099991245,112.7886,1779.0176,0.9288589884607251,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
17.75,0.110762642,108.5912,1637.868,0.879590174222442,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
12.15,0.102295904,162.3552,487.3656,1.6148105925411926,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
14.8,0.081042136,192.4846,5159.2842,0.9329565824379261,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8.315,0.035627489,146.6444,870.8664,0.8731307174479271,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.85,0.163233667,144.6444,2467.4548,1.0010720212730606,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18.85,0.055347985,131.5284,1581.9408,0.874563396054026,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.4,0.084885375,39.2796,701.7532,0.8729594661467381,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18.35,0.098629062,90.6462,2406.2012,0.8704928829297188,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
9.0,0.03898577,34.619,732.38,0.9237238350351141,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
