Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
15.5,0.101176316,198.9768,OUT018,4729.8432,0.9334195318644802,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
17.7,0.116520447,186.0266,OUT035,2950.8256,0.9294568192865283,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
5.46,0.187443314,145.8786,OUT019,288.9572,1.531537202269987,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
5.94,0.035028853,179.8344,OUT018,1249.0408,0.9260469340547925,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
20.75,0.035568147,151.8024,OUT010,151.8024,1.9598770477827034,25,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
6.67,0.090130537,131.4626,OUT045,1705.1138,1.0390063606786806,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
12.85,0.022649893,179.3318,OUT045,1263.0226,0.8765027657701384,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.5,0.02727641,171.3106,OUT046,3593.3226,0.958764791508489,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.05,0.055548003,225.3088,OUT035,5816.4288,0.9221155188688291,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
9.5,0.104933928,78.796,OUT018,1198.44,1.0317803356309316,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
20.0,0.104083376,107.4622,OUT046,3705.177,0.9222899184221683,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7.39,0.120961347,143.847,OUT017,4866.998,0.9275067623515872,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
14.15,0.035263498,254.8014,OUT035,2040.0112,1.0602350971303605,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8.975,0.088257771,84.1224,OUT010,170.4448,1.73606767553905,25,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
7.315,0.015332872,154.034,OUT045,612.536,1.2869175098545877,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
16.7,0.046609281,248.6776,OUT019,495.3552,1.7942339805972833,38,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
17.6,0.041608488,165.4526,OUT035,1644.526,0.8745633949840047,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12.35,0.158337479,157.9946,OUT013,3313.6866,1.026739213204086,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
12.3,0.111727876,33.9874,OUT018,564.5984,1.1564901782146118,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
18.5,0.033997473,129.9284,OUT049,1845.5976,0.8760887667990782,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11.65,0.131770922,151.1024,OUT045,1518.024,1.0627954453072563,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19.1,0.092437711,185.2608,OUT017,1470.0864,0.9639236257725871,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
19.5,0.03075661,86.254,OUT045,2163.85,1.0010958871047864,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8.185,0.038721734,115.8808,OUT035,1523.3504,0.8745633880781357,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
14.0,0.037580877,162.6526,OUT049,4275.7676,1.0006230317251739,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8.3,0.030212499,98.0384,OUT045,2857.6136,0.9562044845463441,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.075,0.058298384,145.8128,OUT013,1725.7536,0.8740008637646658,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
10.395,0.091096531,52.3008,OUT013,2226.4352,1.5965409089502145,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
9.0,0.05060313,150.9024,OUT045,4402.2696,1.0010958898499809,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8.975,0.053027398,86.0224,OUT017,1278.336,1.0430713413977346,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
17.25,0.0937069738,37.5822,OUT010,196.411,1.0,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
19.6,0.024363939,46.3718,OUT017,661.8052,0.9348909712587586,16,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
21.1,0.162418495,64.9168,OUT017,639.168,1.0047208926831754,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
21.1,0.010600287,233.9958,OUT035,1869.5664,1.0370083362995246,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
9.8,0.047187038,100.6016,OUT046,1619.2256,0.9296325998861715,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
11.5,0.1480770922222222,129.3652,OUT013,2066.6432,1.0,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
13.8,0.097457483,55.393,OUT018,1018.674,0.9334195390402551,14,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
5.905,0.04441604033333333,222.5456,OUT045,5305.0944,1.0,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.25,0.070703828,170.3764,OUT010,343.5528,1.7356585035690384,25,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
20.25,0.14781046,234.8616,OUT013,2812.3392,0.9982383479636955,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
5.0,0.034134971800000004,190.453,OUT010,379.506,1.0,25,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
18.7,0.046088273,153.6682,OUT046,3506.7686,0.9990697480784779,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
5.19,0.044252621,102.599,OUT046,1651.184,1.027026502854798,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
6.055,0.025408702,160.892,OUT046,2396.88,0.9990697334346471,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15.35,0.072928316,94.412,OUT027,1304.968,0.9178236867431347,38,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
13.0,0.083643716,196.0426,OUT049,2570.6538,0.9310779327439472,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
14.65,0.099535996,52.2666,OUT018,615.1992,1.1455012382986443,14,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
6.385,0.123710526,37.1874,OUT046,247.0118,1.0277767914946838,26,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
9.0,0.081943273,214.5534,OUT013,3440.8544,0.9579234661996135,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
5.765,0.081944045,36.7164,OUT013,849.5608,0.9215224161320453,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
17.6,0.048830264,113.1176,OUT027,2404.8696,0.9178236900861543,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
19.85,0.175995526,224.0772,OUT046,1556.6404,0.9222899159341418,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
13.6,0.117818348,192.9136,OUT049,2527.3768,0.9310779364692868,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.885,0.139330557,109.5228,OUT027,3426.2068,0.8704928814952915,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
19.25,0.101281,55.0956,OUT027,2020.0372,0.8704928767178811,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
9.5,0.058835928,170.2448,OUT010,170.4448,1.5560143961451285,25,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
16.75,0.075889215,37.6532,OUT045,575.2512,0.8765027633048929,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
20.2,0.06871772,155.563,OUT019,469.389,1.678673394595301,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
7.67,0.309390255,33.2216,OUT010,138.4864,1.4641166666938614,25,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
20.7,0.170072462,183.8266,OUT049,1844.266,0.8760887620667871,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5.765,0.072238195,120.0098,OUT013,1687.1372,1.0272169816747105,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
17.7,0.029914022,166.2816,OUT013,2516.724,0.9288589981340548,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
15.7,0.045203854,180.266,OUT046,1617.894,0.8747287851141687,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
18.25,0.04421348,173.408,OUT013,1038.648,0.8740008676657002,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
8.315,0.035627489,146.6444,OUT049,870.8664,0.96044378919272,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.765,0.087753682,105.3306,OUT017,2090.612,1.0047208923542794,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
11.5,0.073541072,192.282,OUT019,386.164,1.6148105948055895,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
5.785,0.040587146,180.366,OUT017,1258.362,1.0047208926306652,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5.175,0.030527166,33.5874,OUT017,635.1732,0.8796766256342559,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
13.8,0.162462044,55.893,OUT010,226.372,1.5560143926764212,25,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
7.27,0.046333982,97.2384,OUT027,2660.5368,0.9251308127193465,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8.97,0.092937216,54.6956,OUT013,764.3384,0.8740008656065196,36,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
9.395,0.039954281,82.4908,OUT035,2013.3792,0.9221155277956078,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.285,0.048590783,155.1288,OUT017,1414.1592,1.0,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
15.5,0.100922503,199.0768,OUT049,2759.0752,0.9310779363112173,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
17.85,0.037826873,189.7188,OUT046,2285.0256,0.9990697622209548,26,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17.6,0.041581725,163.3526,OUT013,3453.5046,0.8740008669695295,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
10.5,0.066555152,80.896,OUT017,958.752,1.1480998775869657,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
15.5,0.053455158,43.677,OUT049,562.601,1.039006593117094,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
16.85,0.044377096,185.8266,OUT013,1659.8394,1.3294583736453818,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
9.5,0.035222503,170.1448,OUT045,1874.8928,0.9315179278937349,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
9.395,0.159201868,226.072,OUT013,3621.952,0.9215224110202553,36,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
10.195000000000002,0.0218126,194.711,OUT019,196.411,1.614810601074724,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
17.7,0.016582833,50.5034,OUT013,1458.102,1.036530406021106,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
12.5,0.031176157,103.099,OUT018,722.393,0.8782920672426668,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
12.15,0.132351411,190.3872,OUT045,2836.308,1.0010958923770608,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8.195,0.031467128,91.8462,OUT045,2313.655,1.0393079552363853,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
11.3,0.116750407,195.2478,OUT019,193.7478,1.9994494451656737,38,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15.15,0.058006502749999994,145.276,OUT027,5273.136,1.0,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
20.0,0.028180789,46.8744,OUT045,905.488,1.1262328917537856,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.155,0.281509514,33.8874,OUT010,35.2874,1.4641166699341717,25,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
7.975,0.014713909,83.125,OUT017,2579.975,1.0047209252837725,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
16.0,0.041112694,139.9496,OUT018,3105.2912,1.0031395313198677,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
13.35,0.140241213,150.2392,OUT017,2684.5056,1.0338877171051841,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
12.85,0.030678825,251.704,OUT045,3542.056,1.1629798788308996,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
9.1,0.291438755,126.8362,OUT010,125.8362,1.4641166661773195,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
19.7,0.016202582,188.2556,OUT035,3379.6008,0.9221155220302429,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12.15,0.037889224,64.7826,OUT035,904.1564,0.9583971390422227,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
10.0,0.037757166,126.7994,OUT035,1284.994,1.0367074265881062,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
8.43,0.177661246,170.5422,OUT035,3621.2862,0.9294568200048131,19,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.365,0.042626422,227.072,OUT049,4074.696,0.9237238279605781,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
12.5,0.020729902,197.2742,OUT049,3782.4098,1.0006230331780086,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
6.65,0.053372768,149.5734,OUT049,2524.0478,1.034531051343257,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8.895,0.124110734,111.7544,OUT027,4138.6128,1.3255326750342775,38,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
14.1,0.087977262,229.0668,OUT035,3225.1352,1.027582451214663,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
14.0,0.041754584,53.464,OUT027,1597.92,0.9539364569227474,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
17.7,0.117201696,184.0266,OUT017,2397.5458,0.9348909859498448,16,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
8.21,0.044917289,88.5198,OUT035,1133.8574,0.9988808473515955,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
17.1,0.054612768,150.2392,OUT010,596.5568,1.5560143863047486,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
10.5,0.041395445,37.6164,OUT046,540.6296,0.9296325980403759,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
16.75,0.105018817,155.263,OUT049,1721.093,1.029191987902634,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
15.5,0.103603094,143.547,OUT049,1431.47,1.0298571057069952,24,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
17.5,0.013634468,256.4304,OUT035,1808.3128,1.02730245575512,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
17.7,0.020993364,166.8474,OUT010,168.4474,1.7355638391696289,25,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
8.71,0.1263349,184.0924,OUT019,555.2772,1.5113318054122198,38,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
10.85,0.028738058,117.1808,OUT045,703.0848,1.1731947144537271,21,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
10.8,0.061101383,151.9024,OUT046,2580.6408,0.9990697518095277,26,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
10.5,0.048115543,159.0946,OUT045,4102.6596,0.931517930525596,21,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.475,0.149125615,241.6854,OUT018,6042.135,1.0312101723725435,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
19.5,0.082719632,179.3002,OUT045,2865.6032,0.9606656007729361,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
7.02,0.049623924,83.225,OUT027,1498.05,1.1668418241012415,38,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
17.5,0.007503372,146.7102,OUT027,4374.306,0.9169764399577329,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
16.6,0.0423816885,118.8124,OUT046,2607.2728,1.0,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8.97,0.093159233,55.7956,OUT049,1037.3164,0.8760887595475146,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10.0,0.037977917,128.6994,OUT017,642.497,1.0427686389451656,16,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
6.65,0.053397989,149.3734,OUT045,296.9468,1.0350199131472004,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
11.8,0.02592132,101.9674,OUT035,1731.7458,1.02457278696018,19,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.22,0.03828933,64.751,OUT013,126.502,0.9288589793513767,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
5.655,0.142732848,167.95,OUT010,166.45,1.9284042938514814,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
6.135,0.115010655,161.5236,OUT035,1288.9888,0.9294568226052821,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
6.78,0.066892471,186.424,OUT018,1304.968,1.0031395390648115,14,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
8.6,0.069524391,91.8146,OUT049,2371.5796,0.9237238340263986,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
7.905,0.054720642,107.8254,OUT027,2387.5588,1.1470778715387178,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8.71,0.046079575,43.5744,OUT045,407.4696,1.0394975750472562,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
14.0,0.028907832,130.431,OUT049,778.986,0.8760887780212524,24,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
17.7,0.029933275,169.0816,OUT035,5201.2296,0.9294568222010117,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7.825,0.149890395,159.0288,OUT013,1257.0304,0.9288589857873155,36,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
5.785000000000001,0.04016342,181.166,OUT027,3415.554,0.9942317006842589,38,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
9.895,0.060067115,230.6642,OUT046,4647.284,1.037204489077314,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
8.18,0.013130031,142.6154,OUT046,709.077,0.9587647989889723,26,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.1,0.034427577,146.6734,OUT010,296.9468,1.4641166760698379,25,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
15.1,0.050213725375,244.2512,OUT045,3635.268,1.0,21,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
8.365,0.071846495,37.9506,OUT046,569.259,0.8747287934516397,26,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
12.1,0.011557563,165.3526,OUT049,3453.5046,0.9310779685234122,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8.96,0.069078149,197.7768,OUT045,3153.2288,1.1262328834739184,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
9.3,0.01404119,199.1084,OUT049,396.8168,0.9310779412702588,24,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
5.88,0.086384841,153.2998,OUT013,2153.1972,1.140692233495449,36,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
11.0,0.038109194,40.948,OUT017,479.376,1.038767760854609,16,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
13.65,0.01583438,228.5668,OUT027,3225.1352,0.9540786065383087,38,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
18.35,0.015328106,107.5938,OUT049,1822.2946,0.9237238460843733,24,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
18.6,0.118661426,58.7588,OUT018,858.882,1.0371328145909524,14,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
17.35,0.014691784,74.1038,OUT046,960.7494,1.171809396977565,26,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
20.85,0.062350672,86.9514,OUT045,1416.8224,0.9241603443652937,21,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.25,0.084316691,263.391,OUT035,6311.784,1.284476446569729,19,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
12.65,0.123007534,106.0938,OUT035,2679.845,1.330355869217913,19,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
